co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
4671,RADICO KHAITAN LTD.,20110801,2.679,2.677,5.9763
4680,ABHISHEK CORPORATION LTD.,20110801,NA,NA,-41.5093
4709,TRIDENT LTD.,20110801,0.6283,0.6302,3.9013
4831,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,20110801,0.6627,NA,0.25
5003,ACCEL FRONTLINE LTD.,20110801,0.9329,0.9276,3.1632
5206,ACCURATE TRANSFORMERS LTD.,20110801,0.3893,NA,20.1905
5396,ACKNIT INDUSTRIES LTD.,20110801,0.3407,NA,7.3016
5417,PROVOGUE (INDIA) LTD.,20110801,0.5287,0.5263,3.1052
5574,ACRYSIL LTD.,20110801,1.621,NA,18.8089
5695,AD-MANUM FINANCE LTD.,20110801,0.788,NA,5.5733
5747,ADANI ENTERPRISES LTD.,20110801,7.112,7.1159,2.7463
5757,ADANI POWER LTD.,20110801,3.4631,3.4631,2.6856
5802,VIKAS GRANARIES LTD.,20110801,0.2697,NA,8.0861
5843,ADARSH PLANT PROTECT LTD.,20110801,2.7829,NA,-1.2612
5994,ACIL COTTON INDS. LTD.,20110801,0.8573,NA,-0.0162
6136,ADINATH EXIM RESOURCES LTD.,20110801,1.1632,NA,0.2924
6342,ADITYA FORGE LTD.,20110801,3.1884,NA,-0.5106
6348,ADITYA ISPAT LTD.,20110801,0.6806,NA,0.4112
6484,RELIANCE MEDIAWORKS LTD.,20110801,6.798,6.7567,-76.9476
6584,ADOR FONTECH LTD.,20110801,3.9235,NA,10.8686
6585,ADOR MULTIPRODUCTS LTD.,20110801,1.0828,NA,0.6503
6871,ADVANCED MICRONIC DEVICES LTD.,20110801,0.8946,NA,2.1208
6916,ADVANI HOTELS & RESORTS (INDIA) LTD.,20110801,5.819,5.7002,-0.8049
6923,ADOR WELDING LTD.,20110801,1.4198,1.4247,18.5536
6926,ADVANTA LTD. [MERGED],20110801,1.4344,1.4311,-27.6845
6953,ADVENT COMPUTER SERVICES LTD.,20110801,0.3392,NA,-0.043
7002,ADVIK LABORATORIES LTD.,20110801,0.3528,NA,-0.6629
7068,AEGIS LOGISTICS LTD.,20110801,2.7452,2.747,9.2784
7077,LUDLOW JUTE & SPECIALITIES LTD.,20110801,1.4195,NA,4.5112
7294,AFTEK LTD.,20110801,0.2729,0.2733,1.5834
7633,SHIRPUR GOLD REFINERY LTD.,20110801,1.1066,NA,-8.5492
8153,AGRO DUTCH INDS. LTD.,20110801,NA,NA,-22.4501
8183,AGRO TECH FOODS LTD.,20110801,5.8446,5.8412,5.9337
8306,AHLCON PARENTERALS (INDIA) LTD.,20110801,1.2887,NA,4.2777
8312,AHLUWALIA CONTRACTS (INDIA) LTD.,20110801,2.6258,2.6172,8.9703
8378,AHMEDABAD STEELCRAFT LTD.,20110801,0.452,NA,-12.5367
8392,METALYST FORGINGS LTD.,20110801,0.7114,0.7096,29.4503
8523,AIMCO PESTICIDES LTD.,20110801,NA,NA,-7.5786
8893,AJANTA PHARMA LTD.,20110801,1.788,1.7901,43.8143
8909,AJANTA SOYA LTD.,20110801,0.5928,NA,0.3194
9167,AJCON GLOBAL SERVICES LTD.,20110801,0.7547,NA,1.1772
9395,OPTIEMUS INFRACOM LTD.,20110801,2.6382,NA,2.3737
9431,AKAR TOOLS LTD.,20110801,1.3309,NA,7.2859
9681,CORE EDUCATION & TECHNOLOGIES LTD.,20110801,3.1927,3.1964,12.6742
9780,HUBTOWN LTD.,20110801,0.7977,0.7963,21.3636
9793,AKSH OPTIFIBRE LTD.,20110801,0.3222,0.3245,-2.9701
10376,ALBERT DAVID LTD.,20110801,1.0086,NA,15.2615
10397,RHODIA SPECIALTY CHEMICALS INDIA LTD.,20110801,2.9187,NA,-17.3006
10566,ALEMBIC LTD.,20110801,1.6292,1.6216,-1.5953
10678,ALFA LAVAL (INDIA) LTD.,20110801,6.1166,6.1226,70.6094
10714,ALFA TRANSFORMERS LTD.,20110801,0.5158,NA,-0.8955
10752,ALFRED HERBERT (INDIA) LTD.,20110801,0.5877,NA,8.5556
10866,ALKA SECURITIES LTD.,20110801,0.5953,NA,0
10867,ALKA INDIA LTD.,20110801,0.426,NA,0.1752
10872,ALKALI METALS LTD.,20110801,0.7811,0.7872,2.4257
10903,ALKYL AMINES CHEMICALS LTD.,20110801,1.1326,1.1464,10.4528
11019,ALLAHABAD BANK,20110801,1.1924,1.1936,31.3745
11063,ALLCARGO LOGISTICS LTD.,20110801,1.9246,1.9307,11.6495
11259,AVONMORE CAPITAL & MGMT. SERVICES LTD.,20110801,0.4889,NA,-0.61
11262,ALMONDZ GLOBAL SECURITIES LTD.,20110801,0.5838,0.5767,2.2091
11284,RAP MEDIA LTD.,20110801,0.229,NA,1.0202
11303,ALLIED DIGITAL SERVICES LTD.,20110801,0.2861,0.2875,6.157
11443,ALLSEC TECHNOLOGIES LTD.,20110801,0.2323,0.2317,-5.7552
11599,ALOK INDUSTRIES LTD.,20110801,0.6177,0.6164,5.288
11664,ALPA LABORATORIES LTD.,20110801,0.2262,0.2169,0.7699
11760,ALPHA GRAPHIC INDIA LTD.,20110801,2.3728,NA,0.0201
11764,ALPHA HI-TECH FUEL LTD.,20110801,0.319,NA,-0.5709
11853,ALPHAGEO (INDIA) LTD.,20110801,1.214,1.2057,-25.5903
11955,ALPS INDUSTRIES LTD.,20110801,NA,NA,-51.8688
12007,G E T & D INDIA LTD.,20110801,5.5893,5.5938,8.2541
12011,G E POWER INDIA LTD.,20110801,6.7025,6.7003,24.703
12108,ALUFLUORIDE LTD.,20110801,0.6233,NA,0.5
12258,AMAL LTD.,20110801,NA,NA,-4.1423
12482,AMAR REMEDIES LTD.,20110801,1.1304,1.1316,14.5428
12517,AMARA RAJA BATTERIES LTD.,20110801,2.9309,2.9191,17.3137
12577,AMARJOTHI SPINNING MILLS LTD.,20110801,0.8804,0.8775,14.1778
12774,AMBALAL SARABHAI ENTERPRISES LTD.,20110801,1.0981,NA,-3.6851
12933,AMBICA AGARBATHIES AROMA & INDS. LTD.,20110801,0.544,NA,0.9955
13029,AMBIKA COTTON MILLS LTD.,20110801,0.603,0.5992,76.2213
13188,AMCO INDIA LTD.,20110801,0.3322,NA,3.9173
13356,TUTIS TECHNOLOGIES LTD.,20110801,0.6928,NA,-0.5792
13398,AMFORGE INDUSTRIES LTD.,20110801,0.2064,NA,-4.8245
13499,AMINES & PLASTICIZERS LTD.,20110801,1.1857,NA,3.2352
13711,AMIT SPINNING INDS. LTD.,20110801,NA,NA,-1.5157
14000,AMRAPALI INDUSTRIES LTD.,20110801,1.4519,NA,-0.4338
14039,AMRIT CORP. LTD.,20110801,1.913,NA,56.1429
14050,AMRIT BANASPATI CO. LTD.,20110801,2.9901,NA,30.3274
14204,AMRUTANJAN HEALTH CARE LTD.,20110801,2.5315,2.5317,44.7855
14268,AMTEK AUTO LTD.,20110801,0.8702,0.8735,11.515
14271,CASTEX TECHNOLOGIES LTD.,20110801,0.8432,0.8462,8.2254
14299,JOHNSON CONTROLS-HITACHI AIR CONDITIONING INDIA LTD.,20110801,2.3073,2.2992,11.838
14344,AMULYA LEASING & FINANCE LTD.,20110801,2.8138,NA,1.3795
14464,VIPUL LTD.,20110801,0.3739,0.3739,1.8677
14582,ANAND CREDIT LTD.,20110801,0.3489,NA,-0.5665
14897,ANANT RAJ LTD.,20110801,0.6528,0.6536,5.2769
15214,ANDHRA BANK,20110801,1.1199,1.1223,24.7409
15222,ANDHRA CEMENTS LTD.,20110801,1.235,1.2338,-1.3478
15246,ANDHRA PETROCHEMICALS LTD.,20110801,1.2917,NA,5.1558
15270,INTERNATIONAL PAPER A P P M LTD.,20110801,2.4482,2.4479,9.8366
15303,ANDHRA SUGARS LTD.,20110801,0.7147,0.7147,18.2572
15321,ANDREW YULE & CO. LTD.,20110801,6.2102,NA,1.159
15510,A I CHAMPDANY INDS. LTD.,20110801,1.0201,0.9795,-1.5622
15788,MODI NATURALS LTD.,20110801,0.6202,NA,-0.018
15815,SYSCHEM (INDIA) LTD.,20110801,1.8874,NA,-0.0163
15887,ANIL LTD.,20110801,2.1241,NA,44.1524
16177,SHREE BHAVYA FABRICS LTD.,20110801,1.0966,NA,0.1579
16178,ANJANI FINANCE LTD.,20110801,0.7403,NA,0.0493
16191,ANJANI PORTLAND CEMENT LTD.,20110801,0.7766,NA,3.8989
16198,ANJANI SYNTHETICS LTD.,20110801,0.5072,NA,0.2537
16431,ANKUR DRUGS & PHARMA LTD.,20110801,0.2738,0.2746,-60.8999
16490,ANKUSH FINSTOCK LTD.,20110801,1.959,NA,0.5496
16496,AVIVA INDUSTRIES LTD.,20110801,1.2946,NA,-0.1334
16575,SHAILY ENGINEERING PLASTICS LTD.,20110801,4.3472,NA,6.7364
16635,SHIVA TEXYARN LTD.,20110801,0.501,0.501,9.6878
16814,ANSAL BUILDWELL LTD.,20110801,0.5473,NA,13.4889
16820,ANSAL HOUSING & CONSTRUCTION LTD.,20110801,0.256,0.2576,20.4018
16823,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,20110801,0.3843,0.3852,5.564
16941,ANTARCTICA LTD.,20110801,NA,0.3246,0.0041
17002,A B C BEARINGS LTD.,20110801,1.1822,NA,22.8571
17123,AMEYA LABORATORIES LTD.,20110801,0.4311,NA,0.6692
17206,ANUH PHARMA LTD.,20110801,1.7455,NA,15.6011
17728,APAR INDUSTRIES LTD.,20110801,1.6415,1.643,28.8138
17809,APCOTEX INDUSTRIES LTD.,20110801,1.319,1.3197,24.824
17815,INANNA FASHION & TRENDS LTD.,20110801,2.4745,NA,-0.1521
18030,APLAB LTD.,20110801,0.6896,NA,6.4
18065,ADINATH BIO-LABS LTD.,20110801,1.2752,NA,0.0245
18093,APOLLO FINVEST (INDIA) LTD.,20110801,0.4337,NA,3.7958
18102,APOLLO HOSPITALS ENTERPRISE LTD.,20110801,3.2738,3.2871,14.8816
18138,ADITYA BIRLA MONEY LTD.,20110801,2.1185,2.1405,-2.1516
18151,APOLLO TYRES LTD.,20110801,1.8997,1.8945,3.5881
18227,APPLE FINANCE LTD.,20110801,0.6908,NA,-0.0467
18395,HEXAWARE TECHNOLOGIES LTD.,20110801,2.7691,2.7856,3.8262
18396,APTECH LTD.,20110801,2.455,2.4495,0.7074
18495,AQUA LOGISTICS LTD.,20110801,0.8596,0.8539,0.6427
18850,ARAVALI SECURITIES & FINANCE LTD.,20110801,0.6074,NA,-0.7589
18928,SAUMYA CAPITAL LTD.,20110801,0.9264,NA,-0.0632
18939,ARCEE INDUSTRIES LTD.,20110801,0.3814,NA,-0.9925
19063,ARCHIES LTD.,20110801,1.4226,1.4158,3.4133
19361,NATIONAL PLASTIC TECHNOLOGIES LTD.,20110801,0.8586,NA,4.2939
19408,FINAVENTURE CAPITAL LTD.,20110801,2.1406,NA,-0.3218
19420,ARIES AGRO LTD.,20110801,1.2992,1.3178,12.4728
19480,ARIHANT CAPITAL MARKETS LTD.,20110801,1.2743,NA,2.4781
19528,ARIHANT FOUNDATIONS & HOUSING LTD.,20110801,0.2907,0.2934,2.6395
19915,ARMAN FINANCIAL SERVICES LTD.,20110801,0.7282,NA,6.1571
19962,RESONANCE SPECIALTIES LTD.,20110801,1.1042,NA,-0.2339
20015,ARO GRANITE INDS. LTD.,20110801,0.3905,0.3876,8.3235
20094,ARONI COMMERCIALS LTD. [MERGED],20110801,0.327,NA,-13.8182
20138,ARORA FIBRES LTD.,20110801,6.8981,NA,-0.9947
20327,ARROW GREENTECH LTD.,20110801,0.4445,NA,-0.6916
20352,SAFAL SECURITIES LTD.,20110801,0.8818,NA,0.04
20384,EXOTIC COAL LTD.,20110801,2.5358,NA,-1.0162
20451,ARTEFACT PROJECTS LTD.,20110801,0.6215,NA,2.1697
20554,ARTSON ENGINEERING LTD.,20110801,NA,NA,-0.3304
20858,TAAZA INTERNATIONAL LTD.,20110801,5.8156,NA,1.5844
20973,GUJARAT METALLIC COAL & COKE LTD.,20110801,0.6658,NA,0.9088
21009,ARVIND INTERNATIONAL LTD.,20110801,1.1917,NA,0.5965
21042,ARVIND LTD.,20110801,1.4522,1.453,5.6706
21058,ARVIND PRODUCTS LTD. [MERGED],20110801,2.9844,NA,0.5571
21066,ARVIND REMEDIES LTD.,20110801,0.8022,0.8171,0.4002
21190,ARYAMAN FINANCIAL SERVICES LTD.,20110801,1.6907,NA,0.2551
21275,ASAHI INFRASTRUCTURE & PROJECTS LTD.,20110801,0.5011,NA,1.0034
21283,ASAHI INDIA GLASS LTD.,20110801,5.8528,5.8492,1.0211
21290,ASAHI SONGWON COLORS LTD.,20110801,1.403,NA,17.9918
21358,ASCENT EXIM (INDIA) LTD.,20110801,0.6831,NA,-0.1665
21420,A B B INDIA LTD.,20110801,7.261,7.2476,5.9615
21575,ASHAPURA MINECHEM LTD.,20110801,NA,NA,-10.7437
21611,ASHCO NIULAB INDS. LTD.,20110801,0.219,0.219,0.0462
21663,ASHIANA HOUSING LTD.,20110801,1.5447,1.5368,23.8206
21667,ASHIANA ISPAT LTD.,20110801,0.4112,NA,6.652
21707,ASHIMA LTD.,20110801,NA,NA,-1.7322
21728,ASHIRWAD CAPITAL LTD.,20110801,1.4044,NA,0.045
21964,ASHOK ALCO-CHEM LTD.,20110801,2.2562,NA,5.5889
22104,ASHOK LEYLAND LTD.,20110801,2.4978,2.505,4.4827
22247,ASHOKA BUILDCON LTD.,20110801,2.0167,2.0303,17.1493
22398,ASHRAM ONLINE.COM LTD.,20110801,0.6628,NA,-0.1333
22488,TRIDEV INFRAESTATES LTD.,20110801,24.7565,NA,-0.0153
22659,BLACK ROSE INDS. LTD.,20110801,2.4434,NA,0.7851
22793,ASIAN ELECTRONICS LTD.,20110801,0.2286,0.2278,-20.3401
22819,ASIAN HOTELS (NORTH) LTD.,20110801,0.6558,0.6448,14.3061
22823,KOHINOOR TECHNO ENGINEERS LTD.,20110801,0.7826,NA,0.2868
22855,ASIAN OILFIELD SERVICES LTD.,20110801,0.9612,NA,-1.3247
22859,ASIAN PAINTS LTD.,20110801,13.2322,13.2212,85.3182
22896,ASIAN STAR CO. LTD.,20110801,3.8244,NA,25.0956
22900,ASIAN TEA & EXPORTS LTD.,20110801,1.2146,NA,0.99
23002,SHREEJAL INFO HUBS LTD.,20110801,0.2961,NA,-0.0147
23217,ASSAM COMPANY INDIA LTD.,20110801,1.5125,1.5075,0.4959
23354,A C C LTD.,20110801,2.6561,2.6462,47.0675
23463,HIND ALUMINIUM INDS. LTD.,20110801,0.6082,NA,9.9679
23482,ASSOCIATED STONE INDS. (KOTAH) LTD.,20110801,0.7485,NA,8.8936
23561,ASTEC LIFESCIENCES LTD.,20110801,0.6456,0.6447,2.2565
23668,ASTRA MICROWAVE PRODUCTS LTD.,20110801,1.596,1.5932,2.7119
23696,ASTRAL POLY TECHNIK LTD.,20110801,2.9014,2.905,15.9414
23709,ASTRAZENECA PHARMA INDIA LTD.,20110801,17.8108,17.9737,24.304
23873,VAARAD VENTURES LTD.,20110801,71.8521,NA,0.0526
24028,ATLANTA LTD.,20110801,2.3236,2.3297,4.7387
24106,ATLAS CYCLES (HARYANA) LTD.,20110801,1.2306,1.234,12.2389
24306,ATUL AUTO LTD.,20110801,1.5919,NA,18.115
24381,ATUL LTD.,20110801,1.2971,1.2974,28.3294
24496,AKSHARCHEM (INDIA) LTD.,20110801,1.0495,NA,9.4693
24570,AUNDE INDIA LTD.,20110801,0.6734,NA,3.0028
24663,AURO LABORATORIES LTD.,20110801,0.8505,NA,0.6899
24685,AUROBINDO PHARMA LTD.,20110801,2.0129,2,22.6771
24774,AUSTIN ENGINEERING CO. LTD.,20110801,0.6232,NA,18.1724
24919,AUTOLINE INDUSTRIES LTD.,20110801,0.8944,0.8953,15.4445
24921,AUTOLITE (INDIA) LTD.,20110801,0.6407,0.6468,0.8354
24967,AUTOMOBILE CORPN. OF GOA LTD.,20110801,1.3766,NA,43.1199
24976,AUTOMOTIVE AXLES LTD.,20110801,2.6706,2.6782,37.2552
25020,AUTORIDERS FINANCE LTD.,20110801,NA,NA,-0.0076
25159,AVANTEL LTD.,20110801,1.8314,NA,5.5456
25176,AVANTI FEEDS LTD.,20110801,0.4075,0.4022,11.8875
25177,SARTHAK GLOBAL LTD.,20110801,1.7297,NA,1.2667
25290,SANOFI INDIA LTD.,20110801,4.3928,4.4154,112.1377
25574,AVON LIFESCIENCES LTD.,20110801,1.0862,NA,4.3689
25580,C N I RESEARCH LTD.,20110801,2.2264,NA,0.2021
25600,AVON CORPORATION LTD.,20110801,0.283,NA,2.0641
25727,AXEL POLYMERS LTD.,20110801,0.4761,NA,-0.0698
25754,ELIXIR CAPITAL LTD.,20110801,1.1507,NA,1.898
25782,AXON VENTURES LTD.,20110801,0.8742,NA,0.0916
25790,AXTEL INDUSTRIES LTD.,20110801,0.8047,NA,1.92
25932,GLOBAL VECTRA HELICORP LTD.,20110801,NA,NA,-16.5
26005,B & A LTD.,20110801,1.431,NA,17.2903
26039,B 2 B SOFTWARE TECHNOLOGIES LTD.,20110801,3.7562,NA,-2.7362
26061,B A G FILMS & MEDIA LTD.,20110801,0.3953,0.3913,-0.0315
26076,B A S F INDIA LTD.,20110801,2.7493,2.7372,25.4657
26213,HEMANG RESOURCES LTD.,20110801,1.5862,NA,9.2197
26214,B C C FUBA INDIA LTD.,20110801,7.4262,NA,-0.8087
26260,B C L FORGINGS LTD.,20110801,3.7815,NA,-5.504
26365,B D H INDUSTRIES LTD.,20110801,0.5354,NA,1.5459
26485,B F UTILITIES LTD.,20110801,50.8041,50.8473,-0.8761
26633,BILCARE LTD.,20110801,1.0396,NA,36.7081
26647,B I T S LTD.,20110801,0.1623,NA,-0.0036
26919,B L B LTD.,20110801,0.1924,0.1945,-1.7308
26964,B L KASHYAP & SONS LTD.,20110801,0.6888,0.6906,1.9806
26990,B L S INFOTECH LTD.,20110801,0.4217,NA,0.0194
27031,B M B MUSIC & MAGNETICS LTD.,20110801,0.6264,NA,-1.4027
27247,B N K CAPITAL MARKETS LTD.,20110801,0.7726,NA,2.54
27289,B N R UDYOG LTD.,20110801,0.8336,NA,0.7333
27292,B N RATHI SECURITIES LTD.,20110801,0.5572,NA,2.5397
27347,LINDE INDIA LTD.,20110801,2.2116,2.2065,10.6514
27428,B P L LTD.,20110801,0.8284,0.8317,-4.1455
27739,B S E L INFRASTRUCTURE REALTY LTD.,20110801,0.0951,0.0959,-0.2469
27747,RELIANCE INFRASTRUCTURE LTD.,20110801,0.8306,0.8313,43.4076
27798,B S L LTD.,20110801,0.396,0.4025,5.1495
28346,BACIL PHARMA LTD.,20110801,0.5215,NA,-0.034
28503,BAFNA PHARMACEUTICALS LTD.,20110801,1.683,NA,2.2767
28507,BAFNA SPINNING MILLS & EXPORTS LTD.,20110801,0.2354,NA,-0.0031
28897,BAJAJ FINANCE LTD.,20110801,1.7935,1.7953,52.0816
28899,BAJAJ HOLDINGS & INVST. LTD.,20110801,1.8547,1.8548,83.1899
28920,BAJAJ ELECTRICALS LTD.,20110801,3.3588,3.3441,13.1352
28932,BAJAJ HINDUSTHAN SUGAR LTD.,20110801,0.4775,0.4778,3.0282
28974,BAJAJ STEEL INDS. LTD.,20110801,0.6483,NA,11.0638
28981,FORCE MOTORS LTD.,20110801,2.704,NA,51.2437
29203,BAL PHARMA LTD.,20110801,0.7674,0.7674,0.9634
29220,BALA TECHNO GLOBAL LTD.,20110801,0.3313,NA,0
29221,BALA TECHNO INDS. LTD.,20110801,0.1494,NA,0.0573
29258,BALAJI AMINES LTD.,20110801,1.0749,1.0709,8.5059
29433,BALAJI TELEFILMS LTD.,20110801,0.5101,0.5117,1.535
29657,BALKRISHNA INDUSTRIES LTD.,20110801,1.9928,1.9944,20.3831
29678,BALLARPUR INDUSTRIES LTD.,20110801,1.379,1.3729,0.4387
29703,BALMER LAWRIE & CO. LTD.,20110801,1.8597,1.8615,81.9043
29728,BALRAMPUR CHINI MILLS LTD.,20110801,1.1799,1.1819,3.586
29785,BALURGHAT TECHNOLOGIES LTD.,20110801,0.8415,NA,0.1868
29808,COMMEX TECHNOLOGY LTD.,20110801,3.9412,NA,0.256
29826,BAMBINO AGRO INDS. LTD.,20110801,0.8439,NA,2.747
29843,BAMPSL SECURITIES LTD.,20110801,1.5993,NA,0.0105
29884,BANAS FINANCE LTD.,20110801,9.4154,NA,-0.6569
29909,BANCO PRODUCTS (INDIA) LTD.,20110801,2.0484,2.0572,8.3363
29992,BANG OVERSEAS LTD.,20110801,0.4005,0.4005,5.8186
30136,BANK OF BARODA,20110801,1.6487,1.6519,106.7415
30148,BANK OF INDIA,20110801,1.2681,1.2686,41.7418
30153,BANK OF MAHARASHTRA,20110801,0.8709,0.8709,6.4599
30228,BANNARI AMMAN SPG. MILLS LTD.,20110801,0.568,0.5612,34.2066
30230,BANNARI AMMAN SUGARS LTD.,20110801,0.9157,0.9181,45.1498
30398,WELSPUN GLOBAL BRANDS LTD. [MERGED],20110801,0.5817,0.5537,19.4454
30442,BANSWARA SYNTEX LTD.,20110801,1.0437,1.0507,31.6677
30542,BARAK VALLEY CEMENTS LTD.,20110801,0.4172,0.421,-2.0668
30575,VISAGAR POLYTEX LTD.,20110801,21.5751,NA,0.5938
30882,BASANT AGRO TECH (INDIA) LTD.,20110801,0.7172,NA,0.7796
31130,BATA INDIA LTD.,20110801,8.2912,8.2993,31.9636
31182,BATLIBOI LTD.,20110801,1.3629,1.3568,1.2865
31364,BAYER CROPSCIENCE LTD.,20110801,4.7667,4.7593,32.9631
31365,INEOS STYROLUTION INDIA LTD.,20110801,2.9644,2.9663,40.789
31612,BEDMUTHA INDUSTRIES LTD.,20110801,2.3622,2.3656,1.008
31769,BEEYU OVERSEAS LTD.,20110801,8.1956,NA,-0.0849
31927,BELL CERAMICS LTD. [MERGED],20110801,0.8354,0.8239,-7.9351
32147,BENGAL & ASSAM CO. LTD.,20110801,0.8585,NA,28.6288
32255,BENGAL TEA & FABRICS LTD.,20110801,0.6679,NA,2.0986
32433,BERGER PAINTS INDIA LTD.,20110801,4.7069,4.6865,4.3858
32528,BERYL DRUGS LTD.,20110801,2.6363,NA,-0.1169
32551,BEST & CROMPTON ENGG. LTD.,20110801,1.0079,0.9982,-1.1676
32731,BETALA GLOBAL SECURITIES LTD.,20110801,1.291,NA,-0.2182
32984,BHAGAWATI GAS LTD.,20110801,0.3772,NA,-0.2031
32996,BHAGERIA INDUSTRIES LTD.,20110801,0.9675,NA,4.5917
33015,BHAGIRADHA CHEMICALS & INDS. LTD.,20110801,0.3536,NA,0.7321
33084,VYAPAR INDUSTRIES LTD.,20110801,0.2277,NA,-1.5695
33130,BHAGWATI AUTOCAST LTD.,20110801,0.6751,NA,8.3661
33133,T G B BANQUETS & HOTELS LTD.,20110801,1.8174,1.8184,3.1619
33251,FARMAX INDIA LTD.,20110801,0.2317,0.231,0.055
33264,BHAGYANAGAR INDIA LTD.,20110801,0.5408,0.5497,1.1564
33275,SRI K P R INDUSTRIES LTD.,20110801,0.4849,NA,0.1415
33477,BHANDARI HOSIERY EXPORTS LTD.,20110801,1.585,NA,1.4108
33537,BHANSALI ENGINEERING POLYMERS LTD.,20110801,4.2789,4.244,1.9571
33667,BHARAT BHUSHAN FINANCE & COMMODITY BROKERS LTD.,20110801,0.5262,NA,1.3608
33671,BHARAT BIJLEE LTD.,20110801,1.4122,1.4117,106.5547
33723,B E M L LTD.,20110801,1.0446,1.046,6.0824
33727,BHARAT ELECTRONICS LTD.,20110801,2.6813,2.6839,103.87
33738,BHARAT AGRI FERT & REALTY LTD.,20110801,1.4875,NA,26.1659
33750,BHARAT FORGE LTD.,20110801,3.5128,3.5067,14.8891
33759,BHARAT GEARS LTD.,20110801,0.8078,0.8027,12.5994
33769,BHARAT HEAVY ELECTRICALS LTD.,20110801,4.2603,4.2579,106.3193
33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,20110801,3.64,NA,-1.1487
33873,BHARAT PETROLEUM CORPN. LTD.,20110801,2.0594,2.0609,12.2791
33901,BHARAT RASAYAN LTD.,20110801,0.9036,0.9046,5.3898
33922,BHARAT SEATS LTD.,20110801,1.666,NA,2.7134
34035,BHARATI DEFENCE & INFRASTRUCTURE LTD.,20110801,0.4091,0.4085,36.3074
34162,BHARTI AIRTEL LTD.,20110801,3.6711,3.6802,18.5889
34213,BHARTIYA INTERNATIONAL LTD.,20110801,0.4639,0.4647,6.4389
34390,B C L INDUSTRIES & INFRASTRUCTURES LTD.,20110801,0.5484,NA,6.2404
35041,BHORUKA ALUMINIUM LTD.,20110801,0.9156,NA,0.8249
35222,BHUSHAN STEEL LTD.,20110801,1.3525,1.3527,47.418
35306,BHUWALKA STEEL INDS. LTD.,20110801,1.017,NA,2.5447
35499,ADITYA BIRLA CHEMICALS (INDIA) LTD. [MERGED],20110801,0.8387,0.839,20.0415
35532,BIHAR SPONGE IRON LTD.,20110801,NA,NA,-2.0553
35548,A P L APOLLO TUBES LTD.,20110801,1.4383,NA,14.3324
35793,BIMETAL BEARINGS LTD.,20110801,0.8912,0.8938,27.0065
35843,BINANI INDUSTRIES LTD.,20110801,2.1393,2.1347,-0.767
35876,BINAYAK TEX PROCESSORS LTD.,20110801,0.6302,NA,77.745
35984,BINNY LTD.,20110801,1.255,NA,2.7465
36073,BIOCON LTD.,20110801,3.6256,3.6266,22.11
36081,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,20110801,3.953,NA,-0.1168
36112,BIOPAC INDIA CORPN. LTD.,20110801,0.9524,NA,0.6377
36277,3M INDIA LTD.,20110801,8.9003,8.9136,78.1531
